name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Eruption - 2015 Remaster,Van Halen (Remastered),Van Halen,2tAeN2TKlQLOoSPXtARzBV,1978-02-10,63,102080,0.225,0.469,0.689,0.813,0.337,0.5,-9.12,0.0555,93.798,8,4
Listen to Her Heart,You're Gonna Get It!,Tom Petty and the Heartbreakers,2iW5uc25ziGLlNMqdhFJad,1978-05-02,48,184960,0.481,0.334,0.906,0.603,0.043,0.364,-3.705,0.0349,127.955,9,4
Because the Night,Easter,Patti Smith,0lIoY4ZQsdn5QzhraM9o9u,1978,69,204800,0.466,0.0542,0.763,0.0,0.119,0.473,-7.748,0.0391,123.539,11,4
Next To You,Outlandos D'Amour (Remastered 2003),The Police,7HjipY3Vy2HAN11D2juKHT,1978-11-02,48,171973,0.407,0.0454,0.975,1.26e-05,0.0837,0.61,-6.181,0.0666,175.246,4,4
Big Shot,52nd Street,Billy Joel,22wxe2Yc9JzihICXYLGAQ7,1978-10-13,57,243493,0.52,0.156,0.737,7.55e-06,0.0866,0.728,-11.715,0.0972,149.861,0,4
Shakedown Street - 2013 Remaster,Shakedown Street,Grateful Dead,1lNRVjK8MukRZpeurYssIx,1978,57,300209,0.809,0.156,0.575,1.65e-06,0.0799,0.85,-12.176,0.0298,109.447,0,4
Hot Child In The City - (Pre-Order Exclusive),Hot Child In The City,Nick Gilder,69eihm0ByPDKtOnZ2B9mA7,2001-01-01,46,214960,0.799,0.0367,0.71,0.000372,0.12,0.767,-5.099,0.0397,110.732,4,4
Picture This - Remastered,Parallel Lines (Remastered),Blondie,3NnnLiWlTvsscc6xZ5AkBJ,1978-09-01,42,176560,0.608,0.137,0.762,0.00661,0.187,0.83,-4.369,0.0262,128.189,0,4
Moving in Stereo,The Cars,The Cars,5xLfQuX5YAfog2JgPz0dpA,1978-06-06,58,286106,0.718,0.0606,0.543,0.0988,0.0646,0.37,-11.238,0.0372,115.522,4,4
Roll with the Changes,"You Can Tune a Piano, But You Can't Tuna Fish",REO Speedwagon,16x9viSmRS3PII71Pdeowc,1978-03-16,59,335826,0.204,0.00266,0.896,0.0,0.152,0.653,-5.931,0.049,90.6,0,4
Fat Bottomed Girls - 2011 Remaster,Jazz (2011 Remaster),Queen,6IAVxNFi1W88UhDeyvOsdo,1978-11-10,64,255600,0.332,0.0322,0.683,6.51e-06,0.342,0.419,-7.679,0.0491,88.522,2,4
You Really Got Me - 2015 Remaster,Van Halen (Remastered),Van Halen,0upLyFR8Rr52ZpMp5esQoq,1978-02-10,67,156146,0.454,0.0223,0.946,0.0,0.173,0.647,-5.978,0.13,138.18,1,4
Renegade,Pieces Of Eight,Styx,1CQqupcyMg7176PPmIVmSj,1978-01-01,68,257226,0.492,0.0151,0.552,3.74e-05,0.0723,0.655,-12.321,0.0341,105.623,7,4
New York Groove,Kiss: Ace Frehley,Ace Frehley,1BvpeiApX8qhof8Pmi3YlH,1978-01-01,62,183693,0.826,0.61,0.608,0.000164,0.116,0.846,-8.442,0.162,95.085,4,4
My Life,52nd Street,Billy Joel,4ZoBC5MhSEzuknIgAkBaoT,1978-10-13,71,284000,0.741,0.108,0.647,0.00139,0.0555,0.804,-12.878,0.0427,131.097,2,4
"Radio, Radio - 2021 Remaster",This Year's Model (2021 Remaster),Elvis Costello & The Attractions,0qvo5kciIqZJn1t8jdfqDn,1978-03-17,47,186213,0.596,0.135,0.872,3.23e-06,0.278,0.899,-4.925,0.0796,146.734,4,4
Follow You Follow Me - Remastered 2007,And Then There Were Three,Genesis,0HdcunWW5FsRqKr3lwJOIo,1978-04-07,62,240991,0.531,0.146,0.747,0.0722,0.07,0.761,-9.368,0.0344,93.559,7,4
What a Fool Believes,Minute by Minute,The Doobie Brothers,2yBVeksU2EtrPJbTu4ZslK,1978,69,223866,0.758,0.284,0.378,0.0,0.049,0.985,-15.308,0.0449,120.736,8,4
You're All I've Got Tonight,The Cars,The Cars,2RH10TTlPhq8S61rXlVssL,1978-06-06,51,254706,0.583,0.00417,0.855,0.144,0.237,0.664,-7.972,0.0404,122.425,11,4
Bicycle Race - Remastered 2011,Jazz (2011 Remaster),Queen,5CTAcf8aS0a0sIsDwQRF9C,1978-11-10,62,180813,0.463,0.0626,0.671,0.0,0.0947,0.633,-6.438,0.0683,84.28,3,4
Who Are You,Who Are You,The Who,23IJ5wLRhEZ9DOuia5mPiZ,1978-08-18,66,381626,0.651,0.262,0.648,0.0042,0.0655,0.49,-11.409,0.0501,156.372,9,4
Life's Been Good,"But Seriously, Folks...",Joe Walsh,2wvMC5EyaaYQwBfiwwY2xE,1978-06-01,67,536226,0.505,0.25,0.476,0.00915,0.113,0.542,-12.897,0.0711,99.31,2,4
Hanging On The Telephone - Remastered,Parallel Lines (Remastered),Blondie,343iSx7QQ41UeroboMrhmh,1978-09-01,49,142293,0.503,0.00191,0.824,6.54e-05,0.219,0.581,-5.771,0.0757,152.396,5,4
"I Want You to Want Me - Live at Nippon Budokan, Tokyo, JPN - April 1978",At Budokan,Cheap Trick,6TBJCwgdhwkzjpSjdqJUHC,1978-10-08,55,225093,0.338,0.013,0.873,0.00311,0.938,0.432,-8.829,0.0443,206.664,9,4
Can't We Just Sit Down (And Talk It Over),I Remember Yesterday,Donna Summer,2FsyipmdfqzzA1P9myWpfi,1977-05-13,29,265733,0.545,0.276,0.229,3.48e-06,0.132,0.263,-16.205,0.0298,121.716,9,4
"Evergreen (Love Theme from, ""A Star Is Born"")",A Star Is Born,Barbra Streisand,2IcqY68BxP1ONPi3ME6aje,1976-11,61,184800,0.335,0.932,0.303,0.0271,0.0907,0.186,-10.943,0.0315,114.224,9,4
Never Again,"From Elvis Presley Boulevard, Memphis, Tennessee",Elvis Presley,1nGOauYZ0Ku9ZXyk3kyYzB,1976-05-01,26,170893,0.364,0.837,0.39,0.413,0.145,0.282,-10.549,0.0266,79.664,1,4
Sorry Seems To Be The Hardest Word,Blue Moves,Elton John,6XfxmT5QNCXvpZA6PKfWVL,1976-01-01,61,228933,0.371,0.828,0.22,1.23e-06,0.195,0.112,-12.797,0.0324,118.464,7,4
(At Your Best) You Are Love,Harvest for the World,The Isley Brothers,0Ph6AkM04RCD60P4OFJsXr,1976-05-01,42,323306,0.658,0.883,0.31,0.196,0.115,0.371,-15.072,0.0385,75.61,1,4
Time Passes On,Let There Be Music,Orleans,1MxGA46FSVW2yLvJTGHwr3,1975,37,215693,0.72,0.607,0.372,0.00256,0.123,0.367,-13.033,0.0257,98.756,4,4
A Warm Summer Night - 2018 Remaster,The Chic Organization 1977-1979 (2018 Remaster),CHIC,1A1XhV8sCkXSVUgFypKfX0,2018-11-23,26,368800,0.562,0.529,0.43,0.0352,0.121,0.548,-17.727,0.0541,68.333,2,4
You Were Always On My Mind,Lay It On Me: The Columbia Years,Gwen McCrae,4zPhsJgq9JpZBKxyeyIqJ1,2011-02-25,36,224973,0.495,0.252,0.298,0.00403,0.241,0.254,-12.749,0.0267,71.727,2,4
Sailing,Atlantic Crossing,Rod Stewart,6OuRbvP4PgbuzBIapVzmFJ,1975,67,277960,0.43,0.372,0.374,0.379,0.316,0.191,-9.949,0.0292,128.56,11,4
The Way We Were,The Way We Were,Barbra Streisand,1vZTgn4JXWMahR8r99ug5H,1974-01,61,211093,0.264,0.885,0.32,0.00141,0.134,0.171,-11.716,0.0325,138.108,9,3
Ships,One Voice,Barry Manilow,6lOF261K1uiPZgKtureE90,1979,42,248733,0.288,0.719,0.356,0.0,0.128,0.107,-8.264,0.031,125.808,1,4
A Song for You,Donny Hathaway,Donny Hathaway,5spAjqC772iC2KzDvEkmSr,1971,60,325946,0.332,0.821,0.22,0.000205,0.245,0.0719,-13.157,0.036,100.196,5,4
Pieces of My Life,Today (Legacy Edition),Elvis Presley,0RwaHSvTcRSAwoiFXPtErz,1975-05-07,28,244426,0.465,0.157,0.32,6.05e-05,0.148,0.364,-16.313,0.033,143.241,7,4
Wishing on a Star,In Full Bloom,Rose Royce,0u2CGItUO2jYEiFaXD7n5S,1977,55,291760,0.335,0.716,0.422,4.03e-05,0.0455,0.553,-15.172,0.0519,97.66,5,4
It's a Heartache,It's a Heartache,Bonnie Tyler,2pag2vElkdroT8hIO4Gozi,2006-07-07,61,209760,0.54,0.0288,0.709,1.27e-06,0.368,0.499,-5.539,0.0294,118.878,0,4
"I Don't Know How To Love Him - From ""Jesus Christ Superstar"" Soundtrack",Jesus Christ Superstar (Original Motion Picture Soundtrack),Various Artists,2Ugconvpew97ofQ71dfi8K,1973-01-01,46,237893,0.316,0.862,0.135,0.0,0.098,0.342,-15.419,0.0354,144.381,2,4
She's Out of My Life - Single Version,Off the Wall,Michael Jackson,6NGsHLZYGVAkXTFr75WWnn,1979-08-10,57,218266,0.293,0.962,0.0348,0.000212,0.105,0.101,-23.92,0.0414,130.959,4,4
If You Don't Know Me by Now (feat. Teddy Pendergrass),The Best Of Harold Melvin & The Blue Notes: If You Don't Know Me By Now (Featuring Teddy Pendergrass) (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,3oI95Uihdvu7uCiirC1DQA,1995-02-28,0,205573,0.467,0.659,0.371,6.67e-05,0.756,0.478,-12.514,0.0322,93.681,11,3
When I Need You - Remastered,Endless Flight,Leo Sayer,2TcwEYyydQuEMJwdmSgVLD,1976,56,253226,0.597,0.389,0.342,3.04e-05,0.114,0.11,-8.167,0.0299,109.609,8,3
Three Times A Lady,Natural High,Commodores,2uTGX4wxnRGS3i0FSOMGCQ,1978-01-01,58,398506,0.487,0.834,0.094,0.000224,0.172,0.0788,-19.555,0.0274,74.857,8,3
All Things Must Pass - 2020 Mix,All Things Must Pass (2020 Mix),George Harrison,02fXDM2myvnYF5NyCkKPvp,2020-11-27,52,226960,0.46,0.446,0.586,1.74e-05,0.0831,0.489,-6.32,0.0281,122.014,9,4
Too Much Heaven,Spirits Having Flown,Bee Gees,6T5GTy1l6dRmagqpNPjdoc,1979-02-05,67,296000,0.495,0.44,0.439,8.88e-05,0.725,0.353,-13.212,0.0467,165.922,6,4
Love Me For A Reason,Love Me For A Reason,The Osmonds,1rdEDyNqQb7AsG193Q58Fl,1974-11-02,39,243813,0.617,0.841,0.586,0.000264,0.331,0.801,-5.449,0.027,143.089,9,4
All By Myself,Eric Carmen,Eric Carmen,0AQqrtK1pULuwZUXhwaaDz,1975-01-01,63,430000,0.376,0.827,0.373,0.832,0.15,0.111,-9.184,0.0305,116.074,7,4
After the Love Has Gone,I Am,"Earth, Wind & Fire",3cfnGXJ9bmiWvFqEO6ff8B,1979-06,66,278040,0.424,0.532,0.443,0.000389,0.673,0.391,-13.45,0.0382,131.675,6,4
Honesty,52nd Street,Billy Joel,34E0Higz6fFVXlbVsn6TIW,1978-10-13,62,233506,0.552,0.415,0.265,0.0,0.107,0.212,-15.482,0.0332,135.476,10,4
Me and Mrs. Jones,360 Degrees of Billy Paul (Expanded Edition),Billy Paul,6Ro2z4RtAUew9Kz2HZWZUi,1972-10-25,66,284906,0.294,0.234,0.528,0.0,0.147,0.452,-10.01,0.0471,200.813,8,3
When I Need You,Endless Flight,Leo Sayer,4GBfMdLT6EFDNGjk03S78s,1976,46,253533,0.618,0.831,0.183,6.23e-05,0.0935,0.16,-16.619,0.0431,109.75,8,3
Solitaire,Horizon,Carpenters,6r1RBZtxQGZQVP9RSYS07J,1975-06-06,50,279893,0.236,0.242,0.24,3.89e-06,0.0951,0.156,-15.169,0.0309,142.682,4,4
Mandy,Barry Manilow II,Barry Manilow,6iXQrhhgBisdfvS34EMTZ3,1974,68,213333,0.308,0.418,0.464,2.49e-06,0.143,0.318,-9.032,0.0279,103.734,10,4
Misty Blue,Misty Blue,Dorothy Moore,20JcxdRw8gvqTY1EEpYxHb,1976-03-01,56,222400,0.394,0.658,0.243,0.00603,0.085,0.504,-14.664,0.0302,173.365,3,3
You Needed Me,Let's Keep It That Way,Anne Murray,5d4E1hgkLyb7sXr5J3InnM,1978,64,220266,0.497,0.431,0.296,0.0,0.106,0.171,-10.756,0.0302,62.204,9,4
You Are So Beautiful,The Ultimate Collection 1968-2003,Joe Cocker,7nb2hZWBxeG38lwcRjFqn4,2003-12-01,44,162466,0.387,0.86,0.182,0.00255,0.0962,0.0929,-10.815,0.0311,121.903,1,4
Theme From Mahogany (Do You Know Where You're Going To) - Single Version,Diana Ross (Expanded Edition),Diana Ross,10VbGCpgC4FtmYSwBLvIDX,1976-02-10,48,204493,0.323,0.553,0.42,0.002,0.096,0.286,-10.658,0.0291,139.842,0,4
Don't It Make My Brown Eyes Blue,We Must Believe In Magic,Crystal Gayle,7Jpclr7tZ6aQXjoKzWXUJV,1977-01-01,64,157653,0.736,0.799,0.321,0.00897,0.0619,0.342,-13.474,0.0444,84.928,6,4
Just When I Needed You Most,Warmer,Randy VanWarmer,55wl56WlKI85UBNZoFxe9P,1979,62,241746,0.583,0.615,0.313,0.0,0.121,0.346,-14.36,0.0256,96.717,9,4
And I Love You So,The Very Best Of Don McLean,Don McLean,7tPKLyVCht1WMkPtp1HyPh,2000-01-01,34,256426,0.316,0.794,0.221,0.226,0.254,0.123,-14.316,0.028,89.947,11,4
Candle In The Wind - Remastered 2014,Goodbye Yellow Brick Road (Remastered),Elton John,1L9fzw2pXprOqtemTwtxXF,1973-10-05,65,228932,0.602,0.183,0.536,1.9e-05,0.0802,0.506,-9.74,0.0288,124.558,4,4
The Rose,Jackpot! The Best Bette,Bette Midler,5iUzEn2QzBW0KEWNQO1KQC,2008-01-09,45,215026,0.258,0.94,0.0971,0.0,0.122,0.0767,-13.002,0.0302,65.346,0,3
Sentimental Lady,Love To Love,Various Artists,4U4vEbJx5ObAdqyyX0rvJE,2010-01-22,0,178693,0.45,0.104,0.465,0.0,0.273,0.558,-16.233,0.032,70.923,4,4
We're All Alone,"Love Rocks - After Midnight, Vol. 5",Various Artists,4QGcS9KL4M9zOAy8JQ2cy0,1998-08-15,0,218000,0.335,0.37,0.336,6.02e-05,0.144,0.219,-11.563,0.0291,127.984,7,4
Baby Come Back,Player,Player,41sGGCCoHI2GLV9qadX80A,1977-09-01,67,255845,0.646,0.0599,0.602,1.7e-05,0.0956,0.543,-10.238,0.0758,156.101,5,4
The First Cut Is the Deepest,A Night on the Town,Rod Stewart,3FeYjbIVqvAhuTcwsE6K3v,1976,60,271200,0.546,0.316,0.627,0.00114,0.096,0.764,-9.037,0.0244,81.278,0,4
My Love - 2018 Remaster,Red Rose Speedway,Wings,0Oj0TT23GBH2XuHAaSsloH,1973-04-30,60,247733,0.41,0.431,0.361,0.000174,0.0779,0.134,-14.061,0.0351,120.0,5,4
Love Hurts,Hair Of The Dog,Nazareth,1i5oEx2vFczQ2sCY3c6Kn5,1975-01-01,60,233133,0.485,0.00596,0.328,0.0032,0.325,0.138,-11.853,0.0254,79.766,7,4
Candle In The Wind - Remastered 2014,Goodbye Yellow Brick Road (Remastered / Deluxe Edition),Elton John,5khtjkzX0pzH1cjDgM6K6H,1973-10-05,0,228932,0.602,0.183,0.536,1.9e-05,0.0802,0.506,-9.74,0.0288,124.558,4,4
Lovin' You,Perfect Angel,Minnie Riperton,3ebYtLVuV4HzEZUDcpZB9p,1974,60,223143,0.387,0.962,0.164,0.0,0.0817,0.409,-14.617,0.085,72.029,9,4
We're All Alone,Anytime... Anywhere,Rita Coolidge,2QDnRMFfnes9DUWc6HgixI,1977-03-01,64,220520,0.332,0.356,0.429,3.18e-05,0.0619,0.239,-8.376,0.0287,128.073,7,4
My Eyes Adored You,Closeup,Frankie Valli,2yDQVcj26tpi9IUJhw9xDs,1975,60,212013,0.461,0.238,0.499,0.0,0.135,0.387,-10.443,0.0316,137.687,11,4
I Don't Want to Talk About It - 2008 Remaster,Atlantic Crossing,Rod Stewart,2JWKzkQbYsNzx019WyGzaH,1975,66,288266,0.472,0.872,0.373,0.206,0.147,0.459,-12.98,0.0262,135.193,3,4
Just the Two of Us (feat. Bill Withers),Anthology,"Grover Washington, Jr.",1ko2lVN0vKGUl9zrU0qSlT,1985,77,438493,0.749,0.41,0.497,0.0499,0.0504,0.585,-12.609,0.105,95.818,10,4
Cosmic Empire - Day 2 Demo / Take 1,Cosmic Empire/Run Of The Mill,George Harrison,3dbhRlMVh3tiz1NdBbMlTp,2021-07-09,0,129573,0.701,0.778,0.157,3.83e-06,0.145,0.658,-12.906,0.0529,132.552,9,4
"Dreams - Sessions, Roughs & Outtakes; 2004 Remaster",Rumours (Super Deluxe),Fleetwood Mac,23hieFLBMATmL2HseI2nBL,1977-02-04,44,261546,0.872,0.405,0.316,0.0126,0.0849,0.57,-14.415,0.0436,119.528,0,4
In The Air Tonight - 2015 Remastered,Face Value (Deluxe Editon),Phil Collins,18AXbzPzBS8Y3AkgSxzJPb,1981-01-01,76,336453,0.446,0.551,0.239,4.1e-06,0.0697,0.298,-13.945,0.0316,189.507,0,4
Up Where We Belong,The Ultimate Collection 1968-2003,Joe Cocker,5NoUgO4Kr93QymQGQlBC7b,2003-12-01,60,233240,0.573,0.597,0.429,8.18e-05,0.0839,0.361,-8.68,0.0294,139.097,2,4
Something On Your Mind,In My Own Time,Karen Dalton,6Vz2IQv3AYoznh4tjsrRPo,1971,28,203333,0.41,0.55,0.598,0.00274,0.092,0.262,-8.515,0.0405,76.445,2,4
Boulder to Birmingham - 2003 Remaster,Pieces of the Sky (Expanded & Remastered),Emmylou Harris,05XNDab0Lhitzqk7tRpOnY,1975,54,213026,0.476,0.78,0.318,2e-06,0.104,0.311,-10.953,0.0304,126.495,10,4
Famous Blue Raincoat,Songs Of Love And Hate,Leonard Cohen,77K5TB5KZmDZCoJCdd1NvE,1971-03-19,59,310773,0.474,0.948,0.0404,0.000263,0.111,0.18,-22.208,0.0387,119.415,9,3
Redemption Song,Uprising,Bob Marley & The Wailers,26PwuMotZqcczKLHi4Htz3,1980,70,233560,0.671,0.608,0.256,0.0,0.0737,0.694,-10.743,0.0387,115.871,7,4
Wicked Game - Remastered,Best Of Chris Isaak,Chris Isaak,5l91KHr9uF8wdSdtRoZba8,2006-05-05,60,286880,0.664,0.743,0.553,0.00978,0.0838,0.287,-7.723,0.0264,112.52,9,4
I'm On Fire,Born In The U.S.A.,Bruce Springsteen,3PzsbWSQdLCKDLxn7YZfkM,1984-06-04,74,155880,0.62,0.589,0.446,0.0299,0.0727,0.868,-14.451,0.0347,88.591,1,4
Personal Jesus - Acoustic,Personal Jesus,Depeche Mode,7JbHx1w8yllNESuyp9SYv3,1989,41,207866,0.667,0.918,0.266,0.284,0.136,0.349,-16.339,0.0362,138.178,9,4
Walkin' Back to Georgia,You Don't Mess Around With Jim,Jim Croce,51ueZKM83MTRv9rgiDfI6Y,1972-04-01,61,170759,0.661,0.621,0.518,1.78e-05,0.0953,0.776,-10.061,0.0319,127.266,6,4
You Are So Beautiful,I Can Stand A Little Rain,Joe Cocker,1gJOqXpRjz9GeEEwQpcujK,1974-01-01,65,159640,0.297,0.846,0.182,0.00267,0.134,0.092,-10.944,0.0298,83.391,1,3
Tom's Diner,Solitude Standing,Suzanne Vega,6OKUhXuJMvoVPde9fMJJzy,1987-01-01,54,129106,0.695,0.589,0.172,0.0,0.156,0.395,-22.075,0.907,134.092,6,4
Let It Be - Remastered 2009,Let It Be (Remastered),The Beatles,7iN1s7xHE4ifF5povM6A48,1970-05-08,76,243026,0.443,0.631,0.403,0.0,0.111,0.41,-8.339,0.0322,143.462,0,4
Blue Bayou,Simple Dreams,Linda Ronstadt,3zxklD2EGecZre9MjEEvIU,1977,63,239399,0.732,0.739,0.161,0.000379,0.105,0.5,-12.817,0.0306,95.21,11,4
(You Make Me Feel Like) A Natural Woman,Tapestry,Carole King,0LXljhKMUgoLv8tLwZ1hmf,1971,57,229066,0.624,0.953,0.158,0.00135,0.112,0.303,-13.059,0.0289,85.492,9,3
Hotel California - 2013 Remaster,Hotel California (2013 Remaster),Eagles,40riOy7x9W7GXjyGp4pjAv,1976-12-08,83,391376,0.579,0.00574,0.508,0.000494,0.0575,0.609,-9.484,0.027,147.125,2,4
Stand By Me - Remastered 2010,Rock 'N' Roll,John Lennon,3ntrdR24dLkKrzSGRv1FlH,1975-02-17,66,211666,0.632,0.29,0.556,0.0215,0.0779,0.633,-10.138,0.0288,104.996,9,4
If You Could Read My Mind,Gord's Gold,Gordon Lightfoot,0fjYN9BylnRXMA3or3QSld,1975,52,229560,0.603,0.68,0.252,6.96e-05,0.147,0.179,-12.402,0.0337,122.631,2,4
Wuthering Heights,The Kick Inside,Kate Bush,5YSI1311X8t31PBjkBG4CZ,1978-02-17,73,269066,0.481,0.366,0.392,0.0452,0.124,0.52,-11.381,0.0312,124.572,1,4
Crazy Love - 2013 Remaster,Moondance,Van Morrison,5aN9SeqAtly2NriV7tMjrI,1970-02,49,155453,0.575,0.841,0.188,4.37e-05,0.228,0.334,-18.758,0.0959,77.464,9,4
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Honky Chateau,Elton John,3gdewACMIVMEWVbyb8O9sY,1972-05-19,80,281613,0.601,0.432,0.532,6.25e-06,0.0925,0.341,-9.119,0.0286,136.571,10,4
Imagine - Remastered 2010,Imagine,John Lennon,7pKfPomDEeI4TPT6EOYjn9,1971-09-09,76,187866,0.547,0.907,0.257,0.183,0.0935,0.169,-12.358,0.0252,75.752,0,4
Hallelujah,Various Positions,Leonard Cohen,7yzbimr8WVyAtBX3Eg6UL9,1984-12-11,63,277160,0.28,0.715,0.344,0.00642,0.133,0.232,-12.577,0.0293,171.143,0,3
A Horse with No Name,America,America,54eZmuggBFJbV7k248bTTt,1972,75,252239,0.654,0.686,0.506,0.0155,0.155,0.831,-17.18,0.0535,123.179,11,4
And It Stoned Me - 2013 Remaster,Moondance,Van Morrison,0pLt4z90EzbN7lY9lky1Z9,1970-02,50,272160,0.593,0.35,0.468,3.52e-05,0.0919,0.597,-11.165,0.0285,75.798,7,4
Wildflowers - Remastered,The Complete Trio Collection,Dolly Parton,1J7BEJg43wE2fCJiXPY1xq,2016-09-09,0,216573,0.609,0.762,0.368,6.28e-06,0.335,0.618,-13.338,0.0294,90.373,10,4
All Things Must Pass - Remastered 2014,All Things Must Pass (Remastered 2014),George Harrison,6QLFNz62dpOgQTloWuUbNh,1970-11-27,56,226866,0.513,0.468,0.569,0.00134,0.111,0.441,-8.278,0.029,122.676,9,4
Stuck in the Middle with You - Rerecorded,Stuck in the Middle with You,Stealers Wheel,4eZw1gC3TAus5bZCKi3l5j,2009-03-31,45,201334,0.837,0.118,0.496,0.349,0.115,0.965,-11.821,0.0402,125.017,7,4
"Baby, I Love Your Way",Acoustic Classics,Peter Frampton,3bhgNgvkuYUpvT3Aa8nobd,2016-02-26,0,309760,0.749,0.614,0.246,0.000138,0.0967,0.308,-12.847,0.0383,132.153,0,4
California,Blue,Joni Mitchell,5eM6Rrk8rwLpUhrh7Kk5R1,1971-06-22,16,230226,0.464,0.905,0.328,0.0,0.135,0.784,-9.005,0.0407,70.859,4,3
Where You Lead,Tapestry,Carole King,0APt4t1Dab58sYmGQ4jgij,1971,60,200146,0.784,0.763,0.459,1.29e-06,0.0684,0.931,-10.446,0.0304,106.958,0,4
I Walk the Line,I Walk the Line (Original Soundtrack Recording),Johnny Cash,7hxZF4jETnE5Q75rKQnMjE,1970-11-11,65,176533,0.713,0.877,0.258,0.00606,0.0967,0.56,-14.59,0.0384,98.805,9,4
"My My, Hey Hey (Out of the Blue) - 2016 Remaster",Rust Never Sleeps,Neil Young,6VltRkmJbCTqgKrTHk4Ulw,1979-06-27,18,227705,0.502,0.856,0.4,0.000375,0.333,0.435,-13.697,0.0294,127.182,7,4
My Sweet Lord - Remastered 2014,All Things Must Pass (Remastered 2014),George Harrison,0qdQUeKVyevrbKhAo0ibxS,1970-11-27,74,281226,0.537,0.0972,0.701,0.0,0.0832,0.583,-8.913,0.0335,120.919,1,4
Solsbury Hill,Vanilla Sky (Music from the Motion Picture),Various Artists,4tIhDBT9YgxR38EJ7kXN2F,2001-12-11,0,262600,0.678,0.378,0.622,0.000953,0.363,0.471,-8.875,0.0301,102.229,11,1
Pink Moon,Pink Moon,Nick Drake,16qzGrIMWoxerw2gnW0zuv,1972-02-25,1,123333,0.638,0.819,0.256,0.0707,0.145,0.438,-15.68,0.0492,82.479,3,4
Cecilia,Bridge Over Troubled Water,Simon & Garfunkel,6QhXQOpyYvbpdbyjgAqKdY,1970-01-26,73,174826,0.755,0.357,0.876,5.17e-06,0.22,0.954,-8.867,0.0362,102.762,0,4
You're the Inspiration - 2006 Remaster,Chicago 17 (Expanded & Remastered),Chicago,36lkJSDyMEZoWTqtRj8Q8q,1984-05-14,71,229240,0.583,0.368,0.602,0.0,0.22,0.388,-6.364,0.0274,74.008,11,4
Ripple,What a Long Strange Trip It's Been: The Best of the Grateful Dead,Grateful Dead,6PDAMw0YAGfO7ioXAgP2YW,1977-10-01,45,250333,0.6,0.345,0.363,0.000333,0.25,0.75,-15.469,0.037,125.761,7,4
Tangled up in Blue,Blood On The Tracks,Bob Dylan,6Vcwr9tb3ZLO63F8DL8cqu,1975-01-17,61,341626,0.421,0.414,0.661,1.16e-06,0.0962,0.554,-13.126,0.0433,100.965,9,4
Dust in the Wind,Point Of Know Return (Expanded Edition),Kansas,6zeE5tKyr8Nu882DQhhSQI,1977,76,206266,0.475,0.367,0.322,0.00056,0.11,0.387,-10.687,0.0283,93.503,7,4
Heart of Gold - 2009 Remaster,Harvest (2009 Remaster),Neil Young,1Q1b8eVkUPGlpSArl8JAVw,1972-02-14,25,187013,0.541,0.189,0.459,0.0274,0.099,0.803,-10.433,0.0297,171.165,4,4
Me and Bobby McGee,Pearl (Legacy Edition),Janis Joplin,1IqFh00G2kvvMm8pRMpehA,1971-01-11,69,271333,0.43,0.303,0.463,5.84e-05,0.152,0.66,-10.96,0.0442,93.405,2,4
You've Got a Friend,Greatest Hits,James Taylor,5ONuwMIXAukbMNQCCSjjm0,1976,52,268706,0.695,0.681,0.282,0.0267,0.0767,0.445,-15.359,0.0295,91.681,9,4
Jolene,Jolene,Dolly Parton,2SpEHTbUuebeLkgs9QB7Ue,1974-02-04,72,161533,0.674,0.566,0.537,0.0,0.131,0.809,-10.971,0.0363,110.578,1,4
Across The Universe - Remastered 2009,Let It Be (Remastered),The Beatles,4dkoqJrP0L8FXftrMZongF,1970-05-08,65,228133,0.257,0.361,0.412,8.68e-05,0.0702,0.858,-11.788,0.0287,152.126,1,4
Wild World,Tea For The Tillerman (Remastered),Yusuf / Cat Stevens,6Xz7FeyE8HTP90HecgHV57,1970-11-23,2,200173,0.484,0.376,0.508,0.000791,0.0961,0.554,-9.308,0.0364,151.867,0,4
Ooh La La,Ooh La La,Faces,4lJ6YVXQ0jUk5ILu0PSrA4,1973,71,214080,0.601,0.579,0.574,1.14e-05,0.216,0.8,-8.166,0.03,147.964,2,4
Easy,The Very Best Of The Commodores,Commodores,0wtHjEAzLYYyGuk2WtpGwS,1995-01-01,61,260893,0.576,0.233,0.432,0.00135,0.0743,0.348,-13.642,0.0314,132.144,10,4
Going to California - Remaster,Led Zeppelin IV (Remaster),Led Zeppelin,1YVc2NJBwOtAebQiSUbt5T,1971-11-08,52,212160,0.503,0.943,0.265,0.045,0.0867,0.522,-15.913,0.0333,78.044,2,4
Lean on Me,Still Bill,Bill Withers,3M8FzayQWtkvOhqMn2V4T2,1972-05-01,70,258834,0.619,0.782,0.22,1.19e-05,0.124,0.426,-13.843,0.0672,75.143,0,4
Me and Julio Down by the Schoolyard,Paul Simon,Paul Simon,6vxHp3CDNo0afgKGp2yi1E,1972-01-14,71,164813,0.626,0.237,0.816,1.8e-06,0.104,0.798,-10.593,0.131,105.307,9,4
